Position(bp)	Rate(cM/Mb)	Map(cM)
4251	10.041563321460599	0.0
4658	7.506609307153338	0.004086915018153912
5749	8.115253305030636	0.012276625008110059
5822	8.395277780905877	0.012869042797710614
7897	4.678831335533994	0.030289232551770903
9177	1.7344252532102904	0.0362781481234766
11109	1.8899890998899695	0.039629057139567776
15239	1.7938855307806951	0.04743471104753002
22617	1.7280374523066426	0.06066997184396341
24122	2.0865184510564068	0.06327066647841177
24427	0.941824529122707	0.06390705860582192
24851	0.8528490294330173	0.06430638571091071
25614	0.9020410662984927	0.06495710561604866
25668	0.8761077886111596	0.06500582006032321
26469	0.8168146684475796	0.0657075826736165
26873	0.7310390391171002	0.06603757527431747
27247	0.7269795020942214	0.06631098509280836
27481	0.7437310622209838	0.06648109163388177
27736	0.6897392198166927	0.06667074365173886
27927	0.6948494605396112	0.06680248756794606
28380	0.6793874004083513	0.06711725690481124
29203	0.6701937430330075	0.06767638649082418
29571	0.6796500763333612	0.06792301530477886
29605	0.6936435392475206	0.06794613078617973
31711	0.6857513216824529	0.06940695518386275
31997	0.7061564651298065	0.0696030785813269
36482	0.7379760715003142	0.07277017414898505
39928	0.7166635021301992	0.0753132352975233
40514	0.7022879651432983	0.07573319440254013
41725	0.7023237845876178	0.0765836674088333
41948	0.6736443495024549	0.07674029389902778
44148	0.6814410485493372	0.07822229952811842
49817	0.7390267752003534	0.08208540271834919
54069	0.7271108400567262	0.08522773511016778
55236	0.7137382475107718	0.08607628580628246
56475	0.6780979004128485	0.08696060818745759
57442	0.6764860254184702	0.08761633087498548
59492	0.6548749606790258	0.08900311648126007
61532	0.6519138866152788	0.09033907429604521
63942	0.6888795531530243	0.09191018676278805
64674	0.6937987568395719	0.09241445289991826
64887	0.704126696618367	0.09256223198736582
68812	0.6853214883506186	0.09532590509346799
73431	0.6562360995631678	0.09849141266576132
78685	0.6862408540881529	0.10193927297781068
79078	0.657227104189341	0.10220896951390711
83808	0.6307923542815347	0.1053176674475097
84186	0.6411561135046494	0.10555610554852998
84457	0.6731189976524352	0.10572985373310918
85624	0.6560928217858896	0.10651538608685106
87250	0.6769755578241702	0.10758218465720457
89207	0.6972613031237922	0.10890703844425068
89749	0.7329016502217155	0.10928494552163642
90165	0.7703568491651611	0.10958984063168416
90537	0.82200848787391	0.1098764081260551
90869	0.9493585522445797	0.11014931647232554
91250	1.0253912927201492	0.11051102122106404
91923	0.9210373116026118	0.11120110669550919
93294	0.831023048027656	0.11246384956610522
95016	0.8946622607686713	0.11389488412592919
98335	0.9350546541463176	0.1168642563609436
100676	0.950624172610536	0.11905320648293907
102250	0.9357710430327081	0.12054949213049838
102602	0.948415306877499	0.12087888774046071
105763	0.9628744225678122	0.12387683195222732
107882	0.9405947282010703	0.12591715525992633
110160	0.8388436267040847	0.12805982665986096
111869	0.8552489322024253	0.1294934044002316
111962	0.8372795109687992	0.12957294744625047
112323	0.7853651963350402	0.1298752038572334
115672	0.7682554417650825	0.13250540177398626
119996	0.7725179556391053	0.13582733285962292
122701	0.8644784090220884	0.13791700342177945
123626	0.7580588399487921	0.1387166486365832
123816	0.8327782007993126	0.138860678622192
124096	0.8314767609890366	0.13909385126489732
124979	0.8441687840929202	0.1398280424151145
125338	0.8350467656062156	0.14013111073350198
128017	0.8746153117645129	0.14236820218866286
128161	0.8739586219519883	0.14249414335489033
128541	0.885492483022874	0.14282624930280616
129711	0.8640246960607079	0.14386315057696764
129943	0.8282171915559602	0.144062736520716
131005	0.9110078671931461	0.14494230685561138
132335	0.9042618718463029	0.14615394731897827
132470	0.8657201497584985	0.1462760199852192
133638	0.8080269647745237	0.1472871790187297
133789	0.9087751218305625	0.14740919198589678
135004	0.795179724078589	0.14851335023667556
135900	0.7413908585254418	0.14922583480363516
136141	0.8083851592177189	0.1494045021919009
138809	0.8307006730287804	0.15156128645289746
139393	0.8183668443680919	0.15204641306694627
140553	0.7915022611284515	0.15299572385993176
141169	0.857290640528638	0.1534832861961943
141743	0.851380432215917	0.15397536178244112
142065	0.7921470111262028	0.15424951186944794
142853	0.7694494232423998	0.15487372538578945
143328	0.7126636641811861	0.15523921505581106
143484	0.7371522242809652	0.1553503866711641
144153	0.7704881871276658	0.15584353684074045
145735	0.7918962750159662	0.15706244865130423
147606	0.7801713769087096	0.15854408414613685
148363	0.7934006916773859	0.15913467514407714
149159	0.7572827519885358	0.1597662316465042
149990	0.8268441128570452	0.16039553152393907
151282	0.8549384970183228	0.16146381063132448
152005	0.8157639647475403	0.16208193484213163
152036	0.7977706638843676	0.16210722336982122
152316	0.8293156545150923	0.16233059342459777
153254	0.7929469787160054	0.16310849623669957
153968	0.7765894324767576	0.1636746583736139
154582	0.7349194789183817	0.16415148681639535
160000	0.6714354837694176	0.16813325982565672
160705	0.6798769328140513	0.16860662572215396
162480	0.7073862660514434	0.16981341862072294
163002	0.709762289191305	0.17018266933239812
164657	0.7494741131268804	0.17135733218941243
165160	0.7810907426462441	0.1717343079612459
165478	0.7689598908366997	0.171982703867787
166328	0.7663211917718283	0.17263631320810005
166443	0.8157997841918596	0.1727244409809408
168122	0.786248742628255	0.17409417653171932
168494	0.7929469787160054	0.17438665423440297
169259	0.8232144091660006	0.17499326846376884
169414	0.7777714741393017	0.17512085732443497
171552	0.764995872332006	0.17678375114733919
171918	0.7729597287857128	0.17706373980377013
172690	0.7536530482974912	0.1776604678665038
173442	0.7245915391395865	0.17822720311452722
175775	0.7140725623244205	0.17991766596974268
175814	0.719946951192822	0.1799455215576085
176253	0.7208543771155833	0.1802615684546544
177981	0.7040789373592744	0.1815072135104953
179245	0.6925211966588422	0.1823971595444286
179802	0.6986105021931608	0.1827828991403055
179929	0.6935241410997889	0.18287162390388495
180233	0.6659312291589847	0.18308245715314964
181545	0.6686176874829486	0.1839561530991766
181821	0.6704683587727905	0.18414069487631077
184127	0.7001149188545807	0.18568679343110378
184494	0.6737756874649596	0.1859437382450225
186454	0.6361891505590092	0.18726434145800935
187647	0.608178345101144	0.1880233196636957
187853	0.6594359699223781	0.18814860414011061
196848	0.6188883589526807	0.19408024442034943
198545	0.634039983899838	0.19513050634724205
199262	0.6664804606385506	0.19558511479473065
199782	0.6918645068463177	0.19593167985833676
200003	0.6919003262906371	0.19608458112632202
200334	0.7076131225321337	0.19631359871348628
200490	0.7225856502576934	0.19642399424087906
200660	0.7072310484593921	0.1965468310552655
202510	0.6793038217049391	0.1978552078979246
202710	0.6761755902343676	0.1979910710502285
202736	0.6753636828297918	0.19800864645757466
204267	0.7515516408974126	0.19904263441693149
208491	0.7569126177305675	0.20221720430863765
208554	0.7904634972431853	0.2022648919288417
211939	0.7316360298557589	0.2049406163593247
213803	0.766094335291138	0.20630439394253136
214290	0.7187649095302778	0.20667747733474873
216694	0.7232184604406715	0.2084053953889076
218355	0.716030691947221	0.20960664821342181
219138	0.7173082521279506	0.21016730609572576
219955	0.692855511472491	0.21075333608442265
224835	0.706610178091187	0.21413446477170475
227577	0.7710015991629124	0.21607199821402145
227845	0.7634556362262666	0.21627862864848602
227880	0.7678733676923408	0.21630534995394837
228134	0.7922544694591613	0.2165003868282682
228695	0.8701617608541191	0.21694483449338478
228912	0.8598457608900971	0.21713366266402254
229758	0.8746988904679251	0.21786108393926334
232596	0.8578756914525235	0.2203434788889391
235020	0.8377571035597259	0.22242295284927935
235299	0.8565264923831548	0.22265668666327898
235784	0.8270948489672819	0.22307210863868204
236764	0.8743287562099568	0.2238826549043737
237214	0.9015395940780194	0.2242761076205941
237604	0.856741409049072	0.2246276993462197
237790	0.9175747653183915	0.2247870600539973
239587	0.8301753211787606	0.22643594847417256
239934	0.8048629138596327	0.2267240203852049
240033	0.7896993490977022	0.2268036947691863
240594	0.7692345065764826	0.22724672159634488
241728	0.862723256250432	0.22811903252385818
242325	0.8372317517097063	0.22863408031372856
242903	0.8400853674404949	0.22911800100648533
243917	0.7366865715048114	0.22996984709147736
244958	0.689273567040539	0.23073674139435832
246348	0.632869882052067	0.2316948279512021
246723	0.6550779375301699	0.23193215564944844
246996	0.7087354651208121	0.23211100213493582
247599	0.6839484096517037	0.232538363925112
248542	0.7052729188365917	0.2331833407793441
251136	0.6995537475602415	0.23501281889796363
251652	0.7400774789003928	0.23537379531800098
252192	0.7113622243709101	0.23577344479808868
256286	0.7200424697110074	0.23868648498700323
256511	0.72234685396223	0.23884776800495922
258353	0.7203648447098832	0.24017905735216805
259553	0.7132606549198448	0.24104349994174584
260391	0.7292480669011242	0.24164049068040452
261301	0.7674554741752797	0.24230410558549753
262081	0.7199230715632757	0.24290272013896533
262107	0.7246512382134523	0.24292144176852973
263026	0.713284534549391	0.24358738493750345
264804	0.7484114696120678	0.24485560818308044
265124	0.7268720437612626	0.24509509698780077
265936	0.7602080066079634	0.24568531785148304
268179	0.7398386826049291	0.2473904547390547
268241	0.7361254002104722	0.2474363275074133
268415	0.7864755991089454	0.2475644059004851
270071	0.7547037519975305	0.24886681283575765
270163	0.7316121502262126	0.24893624285866361
271208	0.7437191224062106	0.2497007850180343
271878	0.8313812424708512	0.2501990693079631
272496	0.8090179694006971	0.25071286341728233
273022	0.7091652984526462	0.251138410355613
276148	0.7103354003004173	0.25335525188491864
277052	0.7495457520155193	0.25399738706323466
277627	0.7457727705471966	0.2544283785571019
279089	0.7421430668561518	0.2555186866227438
285550	0.7798251222802876	0.2603136684763912
288963	0.7546679325532107	0.26297523228655323
289133	0.8104388073587047	0.263103525596291
289484	0.7990840435094168	0.2633879916832618
293024	0.7424535020402543	0.26621676065950733
293778	0.7576528862465042	0.26677657081496237
293932	0.7639809880762863	0.2668932466849258
294865	0.7236841132168252	0.26760604168706953
295011	0.6945509651702818	0.2677117090478121
295714	0.6818350624368518	0.2681999758331462
296264	0.6756263587548016	0.26857498153554205
296444	0.6873154374177386	0.2686966004888216
298494	0.7303465298602563	0.2701056060903891
299218	0.7408296872311028	0.27063437272743385
302856	0.6840319883551158	0.27332949935692324
303106	0.7084489095662558	0.27350050138410464
308330	0.72483033543505	0.2772014499499009
308636	0.7078638586423702	0.2774232439491274
309741	0.7086399466026266	0.2782054331547328
311263	0.7389670761264875	0.2792839685630083
312558	0.7535575297793057	0.2802409327772634
312985	0.7111114882606737	0.28056271078540046
314704	0.7066818169798262	0.2817850970820632
314749	0.7494382936825608	0.2818169047486189
316684	0.7518381964519689	0.2832670668917095
316820	0.7544649557020668	0.283369319465427
321186	0.7234811363656815	0.2866633113844944
322716	0.6906227661099076	0.2877702396723006
325667	0.6732980948740327	0.28980827053556313
326687	0.7040789373592744	0.2904950367415013
327134	0.6950046781316624	0.2908097702589221
327205	0.6855125253869893	0.29085911751337973
327361	0.6671729698953945	0.2909660504944882
328999	0.6627432986145474	0.29205888980086203
329184	0.6982045484908729	0.2921814997587677
330055	0.7182156780507118	0.2927896303446098
330102	0.7129263401061959	0.29282339614078834
330537	0.7679330667662067	0.2931335208897067
330950	0.780338534315534	0.2934506781895266
331008	0.7711687565697367	0.2934959300875169
331037	0.7454145761040012	0.293518293360587
333308	0.7247706363611841	0.2952111441787571
333474	0.7870009509589649	0.2953314497524116
333818	0.7767446500688089	0.29560218505239333
334852	0.7873352657726138	0.2964053405727404
335165	0.8122894786485467	0.29665177834965867
335257	0.8388316868893115	0.296726509650324
335899	0.9455019920728446	0.2972650430558532
337580	1.0021802928010997	0.298854423439199
337709	0.9314488300848193	0.2989836958137481
345137	0.8649679414277887	0.30590251997943285
345541	0.9044887283269933	0.3062519744782142
346950	0.8834149552523418	0.3075263944876584
348645	0.8850268302467202	0.3090237666583621
348696	0.844909052608857	0.3090689110980195
349549	0.7882785111396947	0.30978962219735773
349617	0.7837294417111154	0.3098432200258745
349753	0.8287783628502994	0.3099498067523547
349938	0.9111153255261046	0.31010312591385697
350086	0.7629541640057933	0.31023797418190524
350185	0.7620467380830322	0.3103135054501603
350218	0.7819742889394588	0.3103386507000726
351671	0.8447538350168057	0.31147486735351737
352337	0.8482999600044383	0.31203747142562926
352965	0.8977188533506039	0.31257020208117875
353676	0.8672126266051452	0.31320848069932306
354860	0.802271974053854	0.31423525701055693
355019	0.9980252372600351	0.3143628100517787
356345	0.9636505105280685	0.3156861952416078
357674	0.9047036449929104	0.3169668955936227
359318	0.8458164785316181	0.31845422638010207
359564	0.8368854970812842	0.3186623015321542
359634	0.9087154227566968	0.3187208902032462
