Position(bp)	Rate(cM/Mb)	Map(cM)
949	4.48015793418243	0.0
3465	3.4921268046424085	0.011272075661015842
3944	1.9247535663071855	0.01294480630955421
4006	1.2345047554936146	0.013066069711270513
4349	1.0392112290979092	0.013488270911372901
5834	1.064455066375012	0.015031508192436914
6815	1.0382814012358217	0.016075734556918637
11933	1.1214119688207635	0.021389671113392208
13774	1.0769681753701277	0.023454195612585545
13821	1.0739907478542938	0.023504811880354724
13900	1.1487132975373793	0.023589663618663104
14492	1.2985342847626924	0.024269704106565242
14660	1.5385881417535743	0.024487857549868233
14724	1.537697881034554	0.024586320385391856
14849	1.5242252688200502	0.024778537566414054
15263	1.7999192299290359	0.025409564255841257
15615	1.9956875620415517	0.02604313313421055
16291	2.2873765407355986	0.02739221444424205
17599	2.569213300805823	0.030384103750867072
17937	2.463578920601207	0.03125249373155656
20105	2.4902372832429753	0.03659353378103141
20174	2.7739040236800734	0.03676536399158806
20557	3.5373421573828616	0.03782777145830932
20766	3.866056090202377	0.03856707363474089
20793	4.008191159886817	0.03867146164993888
20842	3.896364521792128	0.03886786305634048
21165	4.194700780521524	0.04012638506767611
21256	4.001514204494166	0.04050809918863462
21557	3.719796145853144	0.04171256259075418
21582	3.212327752440163	0.041805555268748726
21846	2.7698978504444836	0.04265360773790148
21878	2.133410895273959	0.042742248030158574
22601	1.779977389822986	0.04428470386014701
22644	1.8076743899702776	0.044361236606625436
22707	1.6535306923648334	0.04447512073615963
22829	1.7522803896756947	0.04467685381508959
22874	1.7020202261941277	0.04475571113122324
22909	1.3892221766735382	0.04481527946511145
23423	1.130542087083603	0.04552933780426592
23783	1.0664927742429913	0.045936335329644605
23831	1.0583914016999085	0.04598752532098826
23910	1.0134826943182287	0.046071140586075775
24013	0.975666397331409	0.04617552860127376
24209	1.0631691342253162	0.04636675660371928
24236	1.0324353558475898	0.04639546256601479
24270	1.0077157832161323	0.04643056851370148
24747	1.0311494236978942	0.046911240059471955
24824	1.0507450513021026	0.04699064142382278
25063	0.9982889113802861	0.04724176418908682
25110	0.9862308245304475	0.04728869082076494
25237	1.054612739536957	0.047413940612145294
25489	1.2429820158958391	0.04767970322034433
25532	1.3459555057291621	0.04773314853884283
28043	1.6867967678988842	0.05111283541467301
28514	2.0263520979189105	0.0519073139721123
29057	2.0247001696958393	0.05300761687010651
29414	1.5121078312556102	0.053730439331450455
32503	1.446080161261621	0.05840134057057581
32776	1.1409878128534385	0.058796111848746634
32824	1.1026373594352066	0.058850882666537895
32861	1.0814788296798294	0.05889167639104054
33183	1.1532931943474496	0.059239916708963905
33358	0.9479990725414184	0.05944173881396574
33566	0.8367263744496748	0.059638921671442933
34642	0.8452333102092	0.060539242336587945
35809	0.8219579382997084	0.061525631429690655
35836	0.8384772205304144	0.06154782859695156
36075	0.8740777575054508	0.06174822628480298
39005	0.8891033800853565	0.06430926897056537
39386	0.9136943595018446	0.0646480131741525
40592	0.9297882949445743	0.06574992843322672
40616	0.9709381237348357	0.06577224430191683
40832	0.9678914537186338	0.06598196994374643
41275	0.9959940170823676	0.06641073928959802
41327	0.9831248037996442	0.06646253267987345
41364	0.9247830513465279	0.06649891466792407
43387	0.9217067059730252	0.06836974811001595
43861	0.8590818102828459	0.06880663861198218
50055	0.8177044704199458	0.07412777638849405
50224	0.8076939832238533	0.07426597452744325
51078	0.759689146897137	0.07495574853254003
51215	0.8570836695579341	0.07505982001059348
51626	0.8940987318976357	0.07541208628532395
54256	1.0848123614832712	0.07776357148961476
54792	1.2106259846523426	0.07834503044056408
54831	1.1610879215317584	0.07839224393402944
55565	1.0278554590375195	0.07924448062856158
55644	1.36300894439128	0.079325682297922
58261	1.0952877626104074	0.08289268992081977
58350	1.37245559979866	0.08299017346955247
59409	1.3486856386008237	0.08444360322763887
59802	1.4847966107532273	0.08497363478438613
63249	1.7003287308279897	0.09009172387446104
65635	2.2286094414945063	0.09414870132175017
65916	1.8679846077910047	0.0947749403868662
67406	2.456298566276776	0.09755823171523907
74369	3.2260674428703737	0.11466143595155029
75559	3.3188820687211007	0.11850045779125178
79769	3.3213550151628235	0.1324729415076997
80056	3.3981548398569554	0.13342617333491177
81472	3.504649805423291	0.1382379533869292
81673	2.7801160651416805	0.13894238701853254
85620	2.644499682277621	0.14991549334652987
85892	2.3901027359247493	0.15063480422392656
86603	2.082428631431409	0.1523341635597494
86630	1.93485307957518	0.1523903884700484
86820	1.644608301603099	0.15275801668807484
87017	1.5070036697998952	0.1530820023472978
88857	1.473866187480814	0.15585488751704388
88993	1.6894576582701777	0.15605533466382412
90509	2.2993258179420013	0.15861655540173028
90587	1.761578668296571	0.15879590336946978
90682	1.7805906805405334	0.15896325260107402
93057	1.9990606609880615	0.1631921690685632
94465	1.844521291951942	0.16600684703317442
94824	1.6625520009842374	0.16666902295598157
95212	2.1011933490311985	0.16731409598119773
96357	1.8825947753687011	0.16971996622363492
96426	2.123222355934062	0.1698498651543257
97459	1.9316382492009407	0.17204315102884662
100846	1.9222509445081621	0.1785856275939964
102260	1.2161456011102671	0.1813036825952366
103507	1.519032081292433	0.18282021205473004
105416	1.2067484046317218	0.18572003851122262
106285	1.2549214013164751	0.18676870628751369
107167	0.966793465498509	0.18787554765589978
107698	0.9486321468304993	0.1883889214454156
108108	1.1007875954967983	0.18877785656998394
116570	1.1372289342620203	0.19809272371559145
118697	1.179447075915106	0.20051160165631207
122755	1.1889926491801546	0.20529782133390784
123580	1.2825887261064661	0.20627874026948148
123922	1.2619050020678992	0.20671738161752845
124463	1.0506065663013662	0.2074000731040161
127222	0.9468219500351583	0.21029869276264512
127488	0.8432549530558223	0.2105505475200559
