Position(bp)	Rate(cM/Mb)	Map(cM)
3347	13.092377789700809	0.0
5257	12.562123312874288	0.02500644193396535
7909	14.932940512281617	0.058321199787934624
7947	13.196010354789507	0.05888865387460424
9271	13.280900860234505	0.07636016546739251
9434	13.06163298787542	0.07852496226544127
9816	12.29155483133866	0.08351449329944836
10025	11.908729592183793	0.08608343576313474
33514	9.938661726922652	0.3658073956528681
33727	10.106042189376307	0.36792434151875253
33800	12.467132722156402	0.3686620745078397
79750	11.40448994767106	0.9415265705887945
85629	13.05974811280689	1.008573532778892
86476	9.642878595885348	1.0196351355006528
88474	10.24322908705292	1.0389015993957313
95185	10.080525248590053	1.1076439178007718
96541	5.364105499277073	1.1213131029251238
100850	5.8165466430857276	1.1444270235992418
104410	3.521480083225044	1.1651339232471645
105967	2.7106815124718944	1.1706168647849604
107106	2.508466424930941	1.173704343492736
107921	2.3595968581974858	1.1757487216684819
108032	2.6347886182030944	1.1760106481756467
109394	1.9185183103208296	1.1795992191422071
110684	1.986996177197387	1.18207409567087
111051	2.3568940184765723	1.1828033289403084
111173	2.024604769366672	1.1830908612974607
111450	1.8973757022407913	1.18365168275771
111485	1.7661457210543485	1.1837180979311153
112445	1.7704311445592171	1.1854135964007801
112580	1.79381426451317	1.185652602115838
113017	2.313701928462769	1.1864364967622638
113467	1.9207232585142064	1.1874776590737042
114231	1.630808134765728	1.188945105441917
115019	1.924226281047232	1.1902301812563294
115560	2.379583646660028	1.1912711835312073
116011	2.055722989837712	1.192344370936972
116615	2.287776005350325	1.1935860412792874
117333	2.1918785407787147	1.1952286565559918
125011	1.9039549831403826	1.212057834732737
126719	2.201480734524064	1.215309777681162
128726	2.703853285808534	1.2197281560057234
129457	1.3789817128738027	1.2217046786790025
129484	1.771462491294829	1.221741913852526
130183	2.051615384735535	1.2229801700815097
137694	2.3817708130131354	1.238389788385887
137964	1.949156421104602	1.2390328686392211
139059	1.6649492680825262	1.241167205144889
139248	1.7720492920237114	1.241481872590292
139411	1.8926635145694626	1.2417707208036242
142831	2.588751433746224	1.248243612952885
144016	2.2403518373524607	1.251311282690601
145566	1.7171745329530659	1.2547838271494054
145747	1.6770053557850204	1.25509463593547
146670	1.6757072814453715	1.2566425095672205
146886	2.057518955704898	1.2570044589258993
147597	2.7775590137242263	1.258467353143003
147966	1.7776683535487678	1.2594922806342777
148022	1.6003834060651854	1.2595918233761043
148679	1.8912054036673906	1.2606432813730604
150447	1.5571735342111126	1.2639869252717535
