Position(bp)	Rate(cM/Mb)	Map(cM)
3356	7.3105783486670095	0.0
4352	5.6078388585320615	0.007281340744685063
5372	6.916421635822116	0.013001345135065264
5688	4.819615998471542	0.015186935277641343
8396	5.1915086607881085	0.028238438677049404
11516	4.755918172553208	0.04443596562314675
11753	3.7772508884141063	0.04556311525647035
12068	5.233229227337462	0.046752951399518815
13883	3.9200879800409294	0.056251263277321245
23999	5.693513943819374	0.0959068278194694
24736	3.9866990003673757	0.10010295983751849
24769	4.226365843952994	0.10023452150830148
27300	2.7525762646069754	0.11093143930091981
27913	4.545262518876367	0.11261878263407923
29227	2.9464319940546435	0.11859125381031489
29577	4.061883566931173	0.11962250953651547
31462	4.883344012932965	0.12727916934315775
32134	3.648768449026226	0.13056076963686086
33284	4.169052894898038	0.13475685637209536
34639	3.6001498003809758	0.14040593278048732
38129	3.9375973350326987	0.15297043460277948
38344	3.727424698045286	0.15381701191663152
38439	3.134989634190148	0.15417112352706855
39490	3.8711976345078756	0.1574660067797309
41302	4.135000218293355	0.16448061665195082
41383	4.000480070287623	0.1648155434432546
43762	3.1712762629834357	0.17433269297194476
44539	2.9720016900512456	0.17679677242451924
50742	3.3906564056130724	0.19523211569273707
55060	3.393297903133382	0.20987298550870837
60357	3.5288746501472383	0.2278473044411386
60667	2.7704478821158167	0.22894126177133556
61121	3.0854200464375863	0.23019903723060642
61786	3.7264435703948857	0.23225084684448247
68626	2.795836446853882	0.2577396979226907
70611	3.9699745474959274	0.2632894389300475
102773	2.883247373368828	0.39097198758596385
103766	2.7987194527189057	0.39383505391827756
104691	2.984786538049546	0.3964238724308969
104999	2.827308003024433	0.3973431739450509
105911	3.0858577803123812	0.39992168307020526
106852	1.6250341802231991	0.4028254737471464
107727	1.8857726268851183	0.40424736922092197
108527	2.4174834363162145	0.4057559963789929
108771	2.009998481697414	0.406345850322414
109463	2.3103744854355286	0.40773677235098
109538	2.254223795289509	0.4079100545883123
112742	1.9210026566702825	0.4151325729567879
112876	1.9882627306731484	0.4153899755694384
112942	2.0502699981784835	0.4155212051662475
115117	1.4614273709509669	0.41998055109149185
116306	1.58169852661857	0.42171820363170953
116795	1.556626941582941	0.4224916491999278
117518	1.4096389252813453	0.42361709318056695
117954	1.6089738752997145	0.4242317017293211
118661	3.022129765850958	0.425369251315739
118944	1.6207625013760694	0.42622450783572924
119314	1.5202799357034749	0.42682418814992573
119914	1.7013055343382086	0.4277363500736392
119952	1.9032216047907096	0.4278009988386649
121951	1.39602389234809	0.43160554017003167
125816	1.4321444841543869	0.43700116866491784
132234	1.4997970092174135	0.4461926592850325
132291	1.5772004336982706	0.4462781532390613
133194	1.3435260159158708	0.4477023732306547
133336	1.5231478472969544	0.4478931497287073
139968	1.2949073672706215	0.45799470416879084
143727	2.317121624815977	0.46286225957368815
143849	1.539555320465966	0.4631449450911759
144658	1.438076532871426	0.46439044890768105
145913	1.6527623570506824	0.4661952256734576
146215	1.2922809640218558	0.46669436304489537
148092	1.0424858642297927	0.4691199671993026
