Position(bp)	Rate(cM/Mb)	Map(cM)
6576	0.772071844175995	0.0
7707	0.7692307159481326	0.000873213426798182
9914	0.7383745151280063	0.0025709051590380137
11915	0.5780632827219329	0.004048392580073145
12532	0.3964661974952897	0.004405057713620747
12657	0.34214753962096867	0.004454615898260001
12941	0.31519103956555455	0.004551785769699656
17029	0.3011581236839188	0.005840287099634268
22322	0.3009212567882079	0.007434317466474565
25316	0.30173406849163265	0.008335276016845838
26642	0.27197744652554584	0.008735375235509258
27461	0.2617521057298016	0.008958124625955894
28806	0.22152975728693336	0.00931018142524659
31535	0.19716615870553023	0.0099147357309099
32030	0.19290344120580735	0.010012332871550478
32142	0.18739712401640254	0.010033938213454505
33645	0.1839995566884629	0.010315596087775684
34053	0.18048462263105397	0.010390668125900475
34206	0.18127839964535075	0.01041828214008645
36155	0.18157261997118468	0.01077159376039011
36609	0.18328061620303676	0.010854027817798961
39358	0.18338933835753074	0.01135786614762275
42373	0.18232907569544501	0.011910784883076583
44965	0.1818154715726477	0.012383381996010197
45033	0.18112977945251027	0.012395745317521892
46245	0.17897378920536416	0.0126152745206694
46652	0.17783115371827546	0.012688117006538836
46849	0.1771618364180428	0.012723149728471682
48721	0.17814961764379925	0.01305479685248809
48828	0.1765374598248919	0.013073858916103295
48870	0.1754684971738889	0.013081273301562675
50679	0.1761635819572205	0.01339869610994126
51342	0.17668447301341028	0.013515492463703867
51511	0.178197135099191	0.013545352017067493
52118	0.17697583952122348	0.013653517427684803
53299	0.1767012634378809	0.013862526072259776
56891	0.1739890557464258	0.014497237033137541
57827	0.17341081126011307	0.014660090795744209
60847	0.17175579075695446	0.015183791477335699
60914	0.17033414607115158	0.015195299152166684
63354	0.1707496675163471	0.015610914413166355
64312	0.17102740219439216	0.015774492602238722
64513	0.17167566219660868	0.01580904020281503
65102	0.1717107669289593	0.015910157070819022
66039	0.17043541505042673	0.016070878338690024
66113	0.17038645683253903	0.01608349057962984
66493	0.16737166130998557	0.016148237421035126
69602	0.16771107170564112	0.016668596060068708
70563	0.16887789537847722	0.016829766319405956
72389	0.16838086002438213	0.01713813731574864
72947	0.1673247534079574	0.017232093788097085
73758	0.16769760611769924	0.017367794054084007
74031	0.1676297240385681	0.017413575556910123
74158	0.1666935054859803	0.01743486451291145
75514	0.16504164357752416	0.01766090094757842
