Position(bp)	Rate(cM/Mb)	Map(cM)
949	2.634603965849628	0.0
3465	3.6839077044891213	0.006628663419168273
3944	3.7875054048471495	0.00839325523271826
4006	3.6055000688515553	0.008631868252547506
4349	3.3669299435417237	0.009864949049848524
5834	4.257239775543927	0.014864840367667307
6815	4.440754303222255	0.01904119244009914
11933	5.440664210961167	0.041768972597080685
13774	8.584871213164417	0.051785235575599026
13821	8.813840402093088	0.05218872431836959
13900	10.408741772239061	0.05288501755714681
14492	12.313645035802807	0.05904699290828972
14660	12.507774201321947	0.06111568521068576
14724	12.320000275406231	0.06191618286973286
14849	11.75275206554668	0.06345618276645554
15263	10.487328525199672	0.06832182215643073
15615	7.497735575599011	0.07201336160837239
16291	5.575615085375929	0.07708183100385568
17599	6.532853896998075	0.08437473561002483
17937	4.713303084549713	0.08658284022996418
20105	6.808203456348113	0.09680128136188378
20174	9.561637358854307	0.0972710473354448
20557	15.77918118286973	0.1009331542963371
20766	19.26049855411732	0.10423100340815203
20793	20.114871763976858	0.10475103680115673
20842	24.571672301019007	0.10573666565684385
21165	30.98548485265766	0.11367331564995865
21256	36.137667653538976	0.11649299476728166
21557	40.1447600179014	0.1273704329385844
21582	40.84362658358577	0.1283740518107959
21846	42.276386980170734	0.13915676924400994
21878	39.48361594602036	0.14050961353621594
22601	39.063971529881584	0.16905626800468185
22644	38.22858654640594	0.17073601858992016
22707	36.03357122693472	0.17314441961580823
22829	34.02192897961993	0.17754051531947132
22874	32.95834704626825	0.17907150216882395
22909	25.711777850454418	0.1802250444436794
23423	22.270806802533734	0.19344089799641973
23783	23.930996316441732	0.20145838856375659
23831	24.270429427155054	0.20260707628752406
23910	25.091417928945198	0.20452444037455245
24013	25.88376394244009	0.2071088563756541
24209	26.468057284494627	0.21218207418755164
24236	26.417680563205728	0.21289671158083165
24270	23.7206675846874	0.21379491269622694
24747	21.44929692233545	0.2251096711305426
24824	20.221748278711107	0.22676126710961167
25063	19.083221116772236	0.23159426500963923
25110	17.933731410079865	0.23249117625998353
25237	15.989748278711096	0.23476876022445617
25489	14.674964093913525	0.23879817681079588
25532	8.297449462957864	0.2394292004268796
28043	8.916518039107684	0.26026409539383094
28514	9.16429575185899	0.2644637754750758
29057	8.643841021757094	0.26943998826080967
29414	5.932941992564032	0.27252583947259706
32503	6.211302774717707	0.2908526972597081
32776	6.291516903057007	0.29254838267694844
32824	6.351752340952904	0.2928503758262186
32861	6.488455039933905	0.2930853904571744
33183	6.541824015422751	0.2951746731272376
33358	6.495969395483335	0.29631949221977416
33566	5.9106656224180645	0.29767065384880204
34642	5.652416861746078	0.3040305300537041
35809	5.787205969429905	0.3106269002340953
35836	5.7231982580556355	0.31078315484714947
36075	6.008807422197739	0.312150999380336
39005	8.954798092811897	0.3297568055632058
39386	11.271731237950979	0.3331685836890662
40592	14.474895621041027	0.34676229158634
40616	14.756689169650224	0.34710968899752126
40832	15.24318180253374	0.35029713388185085
41275	15.920552051776376	0.35704986360506735
41327	15.753593018452221	0.3578777320641697
41364	9.70815932250069	0.35846061518865335
43387	7.5478162696226905	0.3781002209446431
43861	7.629147755439271	0.3816778861195262
50055	8.99425258193335	0.4289328265973561
50224	10.023005817956482	0.4304528553084551
51078	11.256564651611127	0.4390125025130817
51215	10.663931733682183	0.440554651679978
51626	7.172737916551914	0.4449375275406227
54256	8.662944712200497	0.4638018288006058
54792	9.407218947948225	0.46844516703387495
54831	9.417675846874141	0.46881204878132743
55565	9.494134742495177	0.4757246227967502
55644	7.5543354792068325	0.47647465939135203
58261	8.397809694299088	0.49624435565271285
58350	8.679119147617739	0.49699176043101084
59409	10.023392522721016	0.5061829478105205
59802	6.704006231065823	0.5101221410424125
63249	6.2744034012668655	0.5332308507642526
65635	7.467762014596528	0.5482015769071881
65916	7.509649924263289	0.5503000180735333
67406	6.7665618286973315	0.5614893960341503
74369	8.720214748003306	0.6086049661938856
75559	7.705840229964198	0.6189820215505367
79769	8.723624759019556	0.6514236097838063
80056	9.50527926191132	0.6539272901060316
81472	11.103081003855682	0.6673867657670061
