Position(bp)	Rate(cM/Mb)	Map(cM)
740	1.1972873549323015	0.0
2707	0.7759952852998063	0.00235506419245648
6475	0.7045698440522244	0.0052790145672147
6527	0.6814728904738883	0.005315652049081236
8685	0.6287250664893616	0.006786270551257251
8763	0.6275179219052224	0.00683531104932302
11096	0.5331103723404255	0.008299310384429399
11965	0.47333286992263046	0.008762583293036749
13229	0.45318284574468104	0.009360875846228236
16452	0.4548724310928433	0.010821483800773694
17166	0.44371817577369427	0.011146262753868477
18826	0.4321853542069632	0.011882834985493225
20727	0.4111734465667311	0.012704419547872344
20871	0.3928409393133463	0.012763628445357838
22552	0.39153499758220495	0.013423994197292068
22636	0.40993263418762077	0.013456883069390715
25377	0.40049721953578343	0.014580508190280467
29002	0.3661684296421666	0.01603231098887815
29507	0.3599914470502899	0.01621722600338492
30135	0.347620617746615	0.016443300592359766
31631	0.3630584804158606	0.016963341029980653
31988	0.3639563890232109	0.017092952913442937
32311	0.3686654073984528	0.017210510880077374
32712	0.3947643858800774	0.017358345623791106
35090	0.39439165256286257	0.018297095865570597
35277	0.37498407277562856	0.018370847044245648
36851	0.3510176499032883	0.018961071687620894
38049	0.35111575193423605	0.01938159075797872
38491	0.3618411810928434	0.01953678384912959
38524	0.3735189796905223	0.01954872470382011
38896	0.39234843447775625	0.019687673688346227
39326	0.4094481080754352	0.019856383673839472
40914	0.4073471651353966	0.020506587282398455
42857	0.3924027744197291	0.021298062711557052
43146	0.39048884792069616	0.021411467117988386
43493	0.38979509187620887	0.021546966694874277
43933	0.39892740570599616	0.02171847666827853
47720	0.3948515171663443	0.02322921430730174
50549	0.40275338491295937	0.024346248791102514
50685	0.41100686049323026	0.02440102308994198
52156	0.40992187500000005	0.025005614301257258
52314	0.4159402804642167	0.025070382011605406
52546	0.41772567093810437	0.025166880288926483
54831	0.4082183873307544	0.026121383129835588
58094	0.40219608317214717	0.027453399842843323
58629	0.4104670575435204	0.027668574468085107
59849	0.4172415074951643	0.028169344233558987
61608	0.4358285481141202	0.02890327230415861
62702	0.4299007495164411	0.02938006878626691
62942	0.42444644584139263	0.02948324492263057
64402	0.41938844898452604	0.03010293674443908
65513	0.42190307664410037	0.030569296693665364
67805	0.4286565522243713	0.031535876269342365
67871	0.43530421905222433	0.03156416764385881
70413	0.44608347437137325	0.03267071068060929
72674	0.4476440703578338	0.0336793054279497
73298	0.4456936955996131	0.03395863515473888
75736	0.4399153167311411	0.035045236702127634
76680	0.45703892649903277	0.0354605164410058
77215	0.4680592661992264	0.035705032398452595
77910	0.4637911931818182	0.036030333625483545
78668	0.46801725701160535	0.036381887209864607
82096	0.4650871615087039	0.03798625045333657
82353	0.44283704061895535	0.03810577786508704
82422	0.45235568786266933	0.03813633371615086
82461	0.44388823742746647	0.0381539755198259
82773	0.4431614482591876	0.03829246868955513
82828	0.4421029376208897	0.038316842752659556
84006	0.43838724008704066	0.03883763968810445
85873	0.432979297630561	0.03965610867988394
87148	0.4399096953578338	0.04020815712645067
89642	0.41948830391682773	0.041305291858075424
90273	0.43796261484526117	0.041569988999032866
90599	0.4607711859284329	0.041712764869439055
91196	0.4649107229206963	0.04198784523089944
91372	0.45987826402321064	0.042069669487427463
92075	0.47975102756286264	0.04239296397485492
92708	0.4761807603965183	0.04269664630681821
92784	0.45517559235976784	0.042732836013056066
93499	0.4258864240812379	0.04305828653892649
93550	0.4169819269825919	0.04308000670938104
93952	0.434538926499033	0.04324763361339459
95379	0.4274453880560929	0.04386772020067699
95747	0.4309338128626694	0.04402502021881047
96632	0.41993175773694386	0.04440639679037719
96842	0.4271704545454547	0.04449458232591874
102818	0.43492716392649894	0.04704735399540619
103448	0.4180416767408124	0.047321357984767866
103479	0.4322081419245648	0.047334317516924566
103900	0.43317894705029003	0.04751627698863636
108105	0.431109375	0.049337794819874305
108508	0.42828777804642165	0.049511531914893624
108749	0.45263977877176015	0.04961474936532884
108802	0.46086729327852993	0.04963873927103479
109914	0.47697023089941976	0.050151223343810454
110035	0.47911907640232115	0.0502089368653288
110086	0.49411810928433264	0.050233371977756305
110773	0.5316432845744682	0.050572830905464224
111674	0.5478430548839456	0.05105184145309478
111807	0.5953231382978722	0.05112470451523212
112306	0.6359814132011605	0.05142177058147972
112505	0.6471499939555125	0.05154833114724371
113022	0.6797796482108318	0.05188290773089943
117393	0.6387650507736943	0.054854224069148944
118055	0.6302712463733074	0.05527708667794973
118698	0.5890461496615088	0.05568235097316247
119832	0.5747667130077371	0.05635032954545454
120014	0.5064966453094777	0.056454936986218576
121666	0.442670061653772	0.0572916692758704
124942	0.4402946687620888	0.05874185605053192
125228	0.44023446566731156	0.05886778052466152
127719	0.43789573259187603	0.059964404799323
127766	0.4342102272727274	0.059984985976789175
128051	0.4251548899903289	0.060109170031431375
129109	0.440023996615087	0.06055855863152804
129755	0.44543100217601544	0.06084281425290133
129988	0.44242770793036745	0.060946599673597675
130359	0.4357516622340426	0.06111074020793036
130589	0.43784925048355894	0.061210963158849135
131678	0.41980802707930365	0.06168778128022243
133152	0.43280476305609294	0.062306578306334605
134965	0.4210403771760154	0.0630912535662476
135706	0.4269622823984526	0.06340324446929399
144574	0.4277656250000001	0.06718954527321085
146347	0.42266595140232116	0.06794797355536754
146447	0.4207417190522243	0.06799024017770794
146538	0.38427052103481624	0.06802852762330754
148239	0.353658456237911	0.0686821717843327
148452	0.3628593145551257	0.068757500967118
151410	0.35372506648936164	0.06983083897485495
152943	0.3510895490812378	0.07037309970382012
153055	0.3576984405222436	0.07041242175411022
153868	0.3555069209381045	0.07070323041586074
155726	0.34176502055125735	0.07136376227030948
156773	0.3254448742746615	0.0717215902139749
157338	0.32463711919729193	0.07190546654376208
157430	0.31266580029013535	0.07193533305125725
157541	0.3056289289168279	0.07197003892649903
157660	0.308234344777563	0.07200640881890717
157721	0.3076001571566731	0.07202521128505802
160465	0.31013040981624757	0.07286926601789165
160614	0.31870974371373323	0.0729154754896035
162749	0.3349641561895551	0.07359592072654735
163752	0.3540353904738879	0.07393188996010636
165787	0.35627030947775623	0.07465235191005805
167222	0.3446155403771762	0.07516359964337523
167661	0.34692601547388785	0.07531488591029983
168435	0.3474262572533849	0.07558340667311408
171689	0.3608747582205029	0.07671393187862671
171737	0.3452057845744684	0.07673125365691494
172817	0.33829104206963273	0.07710407585831723
173316	0.3436474854932301	0.0772728831298356
173709	0.3412251571566732	0.0774079365026596
174198	0.3489485614119921	0.07757479563588009
176067	0.3465658546905224	0.07822698056697293
178478	0.33286750483559013	0.07906255080391685
183223	0.36507392408123795	0.08064200755560928
185377	0.3664785420696324	0.08142837687379112
186474	0.3721030585106385	0.08183040410420696
187727	0.38947530826885873	0.08229664917794974
187996	0.40463536629593827	0.08240141803675048
189121	0.401762360976789	0.08285663297872341
