Position(bp)	Rate(cM/Mb)	Map(cM)
7860	4.086274767892822	0.0
7886	2.2905774180279708	0.00010624324244917152
11634	1.9056037430955457	0.008691327653073214
15056	1.8146376483723121	0.015212303795980724
15536	1.7540730403102596	0.016083329915383714
17642	1.7644700904924202	0.01977740748031496
18815	1.7631664120343165	0.02184713089082149
24037	1.7650060524150903	0.031054385444823144
31386	1.74566353273005	0.04402541485485954
31773	1.7570498589728525	0.04470098654365966
35474	1.7026683805382536	0.05120382815254438
36926	1.6162555235632863	0.053676102391585365
46951	1.5192815548243037	0.06987906396168762
48472	1.5188401692325775	0.07218989117405102
52679	1.7093197496768122	0.07857965225055823
54535	1.6666705840874383	0.08175214990010578
57099	1.6269002526736398	0.08602549300740395
62039	1.6731073862968617	0.0940623800094018
62189	1.6814145316723466	0.09431334610412505
63111	1.7906803384651555	0.09586361029498179
68741	2.2721938535668116	0.10594513970501823
69514	2.4852862851098836	0.10770154565753909
69649	2.2335049359501697	0.10803705917264078
71425	2.056108502761782	0.11200376392643084
72450	1.9831057115994821	0.11411127526736392
78930	2.0413679633329425	0.12696180000587615
79235	1.972390468915266	0.12758441714655072
79575	1.6980677517922196	0.12825502988012696
85477	1.6423811258667298	0.13827702582559648
86806	1.6747804383593847	0.14045975029380653
89709	1.6992838758961104	0.14532163753084965
89991	1.5803369373604421	0.14580083555646964
90683	1.3205060230344345	0.1468944287225291
90792	1.1367656305088727	0.14703836379127985
93000	1.0925654894817252	0.14954834234340109
96021	1.1156399106828057	0.1528489829004584
103273	1.1145022916911504	0.1609396038312375
108632	1.0925697496768132	0.166912221236338
112922	1.1442994182630162	0.17159934542836994
120051	1.5160276765777412	0.1797570553531555
120093	1.432030027030204	0.17982072858150194
120515	1.411788312375132	0.18042504524620992
121279	1.447878716652956	0.1815036517217065
121537	1.4652737983311792	0.18187720425431894
122009	1.433060641673522	0.18256881352097773
122921	1.3158526266306265	0.1838757650722764
123875	1.2219553120225644	0.18513108820072854
125204	1.1971828064402397	0.18675506689975324
125929	1.1581492243506877	0.18762302450346688
129979	1.150237425079328	0.1923135286167587
133908	1.1299847808203078	0.1968328114055705
137934	1.1298728111411447	0.2013821305088729
138980	1.0708012104830185	0.20256397752379837
139322	1.0566555118110241	0.2029301913855917
140540	1.0395676930309086	0.20421719781995534
147526	1.007572540839111	0.21147961778704905
147709	1.0217071042425663	0.21166400364320134
148034	1.0594194676225168	0.21199605834998245
148794	1.0685134857210015	0.21280121718180733
150094	1.0345961335057003	0.21419028478669658
155657	1.0774433540956636	0.21994574353625582
161869	1.0987135386061821	0.2266388214537548
165111	1.255557703607945	0.2302008508344106
165840	1.6111323010929606	0.23111615251498413
169540	1.6693211599482898	0.23707734157950408
169845	1.6792207662475034	0.2375864844282525
170224	1.6889329827241744	0.23822290912563174
171492	1.6557148313550352	0.24036447620166876
174876	1.6616801915618755	0.24596741464919505
178913	1.7577341050652255	0.25267561752262313
179320	1.786372223528029	0.25339101530732167
181177	1.7895205958397002	0.2567083082030791
183129	1.8212433599717943	0.26020145219767304
184851	1.786304618639088	0.26333763353508055
189288	1.8072085732753553	0.27126346756375613
193226	1.9626558349982366	0.2783802548184275
193470	1.9694789634504635	0.2788591428193676
193940	1.9351087965683398	0.27978479794923017
194067	1.843598689622752	0.2800305567340463
196538	1.7424495240333766	0.2845860889940064
197292	1.7228758373486899	0.2858998960806205
197579	1.7329080091667644	0.28639436129392415
197974	1.6741217534375359	0.2870788600305559
199521	1.6942303149606301	0.28966872626043016
204438	1.6983781878011517	0.29799925708073804
204844	1.6861124103889997	0.2986887986249853
205158	1.6798485721001286	0.2992182378951699
205467	1.6620041720531198	0.29973731102362194
206056	1.6497141262192971	0.3007162315783288
218878	1.6661585086379123	0.3218688675813845
222931	1.659236866846868	0.32862180746856273
225501	1.806664061581855	0.332886046098249
227129	1.9090963685509457	0.3358272952462098
229921	2.079815313197791	0.3411574926548361
232908	1.875475055823246	0.3473699010459514
237339	1.813184451756963	0.3556801306851569
237401	1.8300453931131742	0.35579254824303663
237676	1.8761279821365617	0.3562958106122928
240627	1.5764095369608648	0.3618322642202373
243185	1.5692722999177346	0.36586471982606666
244402	1.6100577917499124	0.3677745244447057
245315	1.5698260665178043	0.36924450722764124
245649	1.3567001997884593	0.36976882900458324
251120	1.16576551298625	0.37719133535080496
257622	1.1914299565166295	0.38477114261370315
258223	1.1925742449171461	0.38548719191444347
260456	1.176362645434246	0.38815021033611474
267458	1.2124913033258908	0.3963871017158303
268550	1.0836696732871076	0.39771114249618045
275799	1.2057617522623103	0.40556666268069075
275891	1.26089252556117	0.4056775927253497
276403	1.2721264543424606	0.406323169497003
276602	1.234129480550006	0.4065763229521682
281293	1.3371091491362084	0.41236562475026445
288777	1.315060318486309	0.42237255029968274
291127	1.3892446233399935	0.4254629417969212
292203	1.4131428781290407	0.4269577688330003
295162	1.412963597367493	0.4311392591667645
297333	1.407617610765072	0.4342068028264191
299728	1.4696892408038547	0.4375780471853331
300929	1.5082715947819951	0.43934314396521323
302145	1.6173913797155952	0.4411772020507699
302807	1.6554385356681158	0.4422479152955695
303144	1.647033699612175	0.4428057978610883
311280	2.008797743565636	0.4562060633740747
311646	2.096002996826889	0.45694128337642476
311797	1.976016041838054	0.4572577798213658
321934	3.322974850158656	0.4772886538371136
322016	3.602889293689034	0.4775611378246562
322232	3.724042895757431	0.47833936194029875
322303	3.7805604066282763	0.47860376886238104
322312	4.424255523563284	0.4786377938653189
323066	5.713861205782111	0.4819736826889175
323329	5.722284375367263	0.48347642819367737
324362	4.4825671641791045	0.4893875482724175
324440	3.5198731049477017	0.48973718838876457
325620	3.267292073099072	0.49389063861793414
325712	2.764955429545187	0.4941912294335409
327966	2.5119410917851686	0.5004234390351394
328059	2.4710290574685616	0.500657049594547
328434	2.2460031437301677	0.5015836855094601
330403	1.3672824950052886	0.5060060656070046
331628	1.284307850511223	0.5076809868668467
332450	1.1968932306969091	0.5087366878892936
334940	1.1857495299095073	0.5117169521976729
336830	1.273472852274063	0.5139580184804325
337239	1.2553141673522155	0.5144788688741333
337801	1.2324533728992833	0.515184355417793
337955	1.1591201962627808	0.5153741532201198
338551	1.0968651134093317	0.5160649888353509
342870	1.06161790457163	0.5208023491303326
347323	0.7142338406393234	0.5255297347808203
348154	0.5691180514749091	0.5261232630743917
348353	0.5161045657539077	0.5262365175990129
348489	0.3786661182277588	0.526306707750617
357593	0.3763912034316606	0.5297540851745209
357810	0.34841461981431426	0.5298357622517335
358758	0.339339552238806	0.5301660591726406
360433	0.32269000470090486	0.5307344529615702
360671	0.3111008637912799	0.530811253173111
360857	0.2998612939240805	0.5308691178458103
362166	0.29439367140674566	0.5312616363262423
362276	0.27145663415207427	0.5312940196556589
362917	0.26378055588200733	0.5314680233576211
363498	0.2594789634504641	0.5316212799976495
364281	0.2575675461276296	0.5318244522270537
365243	0.2569586614173229	0.5320722320484192
365499	0.2460188917616641	0.5321380134857212
366306	0.2454816370901398	0.532336550946057
368035	0.24547123633799503	0.5327609886590666
369460	0.24841723469267837	0.5331107853449288
370034	0.25056357973909976	0.5332533768362911
370148	0.24787178281819255	0.5332819412093079
370411	0.2405403396403809	0.5333471314490541
386553	0.239489364202609	0.5372299331296273
388796	0.24079392408038558	0.5377671080620519
389234	0.23888946997296978	0.5378725756845694
394800	0.24381290398401695	0.5392022336937359
396306	0.2445756258079681	0.5395694159125631
399591	0.2483309437066635	0.5403728466329768
403129	0.2558945822070749	0.5412514413268306
403589	0.26223163709013997	0.5413691530732165
404099	0.26126510165706895	0.5415028910565283
406552	0.26689234927723593	0.5421437742684213
410065	0.2655240921377365	0.5430813671700552
434633	0.2843188976377953	0.5496047622517335
435075	0.31104915383711373	0.549730431366788
436216	0.29402224115642256	0.550085338347632
439414	0.29300376072393947	0.5510256219591022
441634	0.310882359854272	0.5516760904924195
442731	0.31877929251380893	0.5520171283934656
446546	0.32066256316840996	0.5532332712128336
449626	0.35209013985192156	0.5542209119461748
449734	0.36700608179574573	0.5542589376542483
451751	0.35832885768010353	0.5549991888882359
452008	0.37340988952873416	0.5550912795863205
455128	0.37315654013397576	0.5562563183981665
456502	0.36595375484780834	0.5567690353743094
457233	0.3750279410036434	0.5570365476554238
464078	0.37652174168527447	0.5596036152896932
465753	0.409297537901046	0.5602342892525558
466036	0.427867405100482	0.5603501204313076
467191	0.429000646374427	0.5608443072628978
473494	0.45905676342695967	0.5635482972734752
475175	0.4711229286637677	0.5643199719120932
476449	0.5564117111293921	0.5649201827770598
478631	0.8989519038664942	0.5661342734163826
479652	1.4310592607827013	0.5670521031261018
480145	1.6632603713714886	0.5677576152896932
480303	1.8134039546362675	0.5680204103302386
480615	2.322122869902457	0.5685861925020566
481321	2.847347485015866	0.5702256111176405
481733	3.5246954401222217	0.5713987182982724
483774	4.198916823363495	0.5785926216652958
485497	5.345611117640145	0.5858273553884125
485753	4.961720619344223	0.5871958318838878
486132	4.260918674344813	0.5890763238335878
486252	3.93722405688095	0.5895876344458809
486364	3.707775032318721	0.5900286033023856
486469	3.2278582970971903	0.5904179198201907
487491	3.9784660653425776	0.5937167909566343
488926	4.526262839346572	0.5994258897343987
490344	6.083948231284522	0.6058441300681631
490462	6.322843136678809	0.6065620361382067
490687	7.089620431308027	0.6079846756963216
491204	8.778987895169823	0.611650009578094
491366	9.627032906334469	0.6130722054001647
491393	9.796088318251265	0.6133321354154424
491420	11.255560259724996	0.6135966299212595
491989	13.197246121753436	0.6200010437477966
492101	13.428624691503115	0.621479135121636
492234	13.265790839111528	0.6232651423786577
492479	10.92532492067223	0.6265152611352682
493092	6.249918938770713	0.6332124852509108
494722	5.4695811199905995	0.6433998530379598
495669	5.851180191561874	0.6485795462157715
495805	6.135150575860858	0.6493753068515686
495970	6.3237093371724065	0.6503876067399226
496049	6.235549712069571	0.6508871796333295
496237	6.029823099071573	0.6520594631272768
496294	5.540718239511106	0.6524031630332586
496601	4.040431836878601	0.6541041635327299
497711	3.804303472793513	0.6585890427782348
497768	3.830012163591492	0.6588058879715597
497940	3.66263967563756	0.6594646500763903
498401	3.3140861147020786	0.6611531269538137
499121	3.110756963215419	0.6635392689211425
499644	3.0981285991303333	0.6651661949112704
500402	3.095111117640144	0.6675145764190858
500448	2.9319185568221884	0.6676569515806793
502007	2.990359942413914	0.6722278126395582
502850	3.1964704430602877	0.6747486860676928
503029	3.2699219943589157	0.6753208540956637
503263	3.351849894229638	0.6760860159243154
503387	3.466476554236692	0.6765016453167236
503916	3.5803416088847104	0.6783354114173231
504297	3.392441826301564	0.679699521565401
505080	3.304538870607592	0.6823558034140322
507274	3.7139674168527446	0.6896059615994827
507412	3.770017834058055	0.690118489070396
508270	4.100158802444472	0.6933531642672464
508780	4.35224750264426	0.6954442453284758
509318	4.752303825361383	0.6977857544070981
509398	5.1093345575273235	0.6981659388588555
509824	5.773432189446468	0.7003425151897992
510079	6.563058144317781	0.7018147404219061
510488	8.158445733928778	0.7044990312903985
510912	9.416942355153367	0.7079582121577154
511012	9.907676225173343	0.7088999065988953
511287	8.332793307086614	0.7116245173639676
512967	8.403117875190974	0.7256319429427663
513804	9.170664208485135	0.7326653525678691
515486	7.873705400164535	0.7480904095663414
517075	3.728175578798919	0.7605938537137151
520904	2.9495328475731584	0.7748690377541427
521666	2.4643821835703372	0.7771165817369842
523657	1.948805147490891	0.7820231665883184
523822	1.4800076389705021	0.7823447195322601
528609	1.6806214008696678	0.7894295161005992
536824	1.543856739922435	0.8032358203372904
537435	1.3551045363732512	0.8041791169056289
537987	1.0191617698907038	0.8049271346221644
539090	0.7660819720296158	0.8060512699788458
539252	0.6302611352685391	0.8061753753378773
540175	0.5130695146315668	0.8067571062110707
542205	0.48738015630508885	0.8077986373251852
549279	0.495964390645199	0.8112463654365962
550603	0.4803286813961688	0.8119030224762019
553841	0.4927051651192856	0.8134583266835116
559293	0.49059110941356204	0.8161445554706784
559650	0.4732590492419791	0.8163196964096839
560004	0.46892261135268537	0.8164872299917731
560151	0.46958611470208006	0.8165561617698904
560388	0.466995534140322	0.816667453725467
560539	0.46279477611940306	0.816737969943589
560664	0.4566123810083439	0.8167958192795864
565277	0.4585749206722294	0.8189021718474555
566787	0.4480716594194382	0.8195946199905981
566923	0.45071668233634965	0.8196555577329887
570939	0.4786568633211895	0.8214656355917263
579612	0.5165864672699494	0.8256170270889645
581347	0.5082131566576567	0.8265133047361617
581670	0.5233390233870021	0.8266774578093777
581991	0.5386802503231871	0.8268454495240336
583523	0.5683822129509934	0.8276707076330947
583526	0.578154454107416	0.8276724127982136
583627	0.6246731402044896	0.827730806352098
585249	0.6719707368668467	0.8287440265601127
586870	0.7142367787049005	0.8298332911622986
587392	0.7297405394288401	0.8302061228405216
587610	0.7299864848983431	0.830365206046539
590740	0.752878804794923	0.8326500642554938
597609	0.9234142966271007	0.8378215885532969
597750	0.9316166118227757	0.8379517901339757
598053	0.8973273886473146	0.8382340698378189
598098	0.8798742801739332	0.838274449582795
598408	0.8675785051122341	0.8385472105711601
599224	0.8706741979080971	0.8392551547185335
599366	0.9462128628510993	0.839378790398402
599943	0.9688779233752497	0.8399247550240923
600277	0.7649386825713947	0.8402483603537433
604830	0.7510646962040192	0.8437311266012459
605910	0.7368700787401573	0.8445422766776355
606022	0.6889883946409686	0.8446248061464333
608574	0.6979412386884476	0.8463831043307087
611002	0.6735925196850391	0.8480777061934422
612162	0.680975849100952	0.8488590734516396
613452	0.6825936361499592	0.8497375323481023
614081	0.6719936537783525	0.8501668837995064
615426	0.6623630861440827	0.8510707152426846
615474	0.6504641849806087	0.8511025088435774
618877	0.6748233634974735	0.8533160384005172
618972	0.6939638030320839	0.8533801465507111
619393	0.6599391526618872	0.8536723052650135
620314	0.6908554471735807	0.8542801092372789
621568	0.7044440592314019	0.8551464418556822
627119	0.6918869726172292	0.8590568109060992
628208	0.6535202432718298	0.8598102756493124
628623	0.6691429075096955	0.8600814866905633
628667	0.6140596721118816	0.8601109289281933
629327	0.6010805617581383	0.8605162083382301
632787	0.5953278881184626	0.8625959466153484
632890	0.6239276648254788	0.8626572654248447
636424	0.6406585086379128	0.8648622254377716
637205	0.624536020683982	0.8653625797391
638069	0.541076947937478	0.8659021789575739
639535	0.5426231930896698	0.8666953978140791
640440	0.5376658538018569	0.8671864717651901
644083	0.5154348630861442	0.8691451885062877
648062	0.5315730109296042	0.8711961038018569
648138	0.48326422023739574	0.8712365033200141
649802	0.48691597132447983	0.8720406550711015
650738	0.5262827300505346	0.8724964084204958
656610	0.5372395992478551	0.8755867407157133
658436	0.5450322599600423	0.8765677401574805
658459	0.5167390410153956	0.8765802758549771
660378	0.5275890527676579	0.877571898196028
661877	0.516052268186626	0.8783627542014333
668553	0.500294541074157	0.8818079190562934
673034	0.49982101304501103	0.8840497395111059
675657	0.5335693089669761	0.8853607700963683
676031	0.5142006698789516	0.8855603248912917
680243	0.4775769185568223	0.887726138147844
681749	0.4655860559407685	0.8884453690210365
686339	0.5016671759313667	0.8905824089787289
686923	0.5151708485133388	0.8908753826242803
687158	0.514812757080738	0.8909964478199554
687794	0.5005069925960748	0.8913238688153721
689775	0.4908031496062994	0.8923153727523798
693322	0.5164775531789866	0.8940562515277936
694138	0.5353721060054062	0.8944776972911038
694499	0.5439607768245388	0.8946709666529559
694676	0.5333716359149138	0.8947672476201668
694768	0.5341470208015039	0.8948163177811727
694883	0.5785887589611002	0.894877744858385
695944	0.5795539428840055	0.8954916274239038
695998	0.5826610353743096	0.8955229234927722
697970	0.6112897520272655	0.8966719308085559
698041	0.6346222822893409	0.8967153324715008
700336	0.6287671583029733	0.8981717906334469
700975	0.5439985015865554	0.8985735728052652
703074	0.5360914032201197	0.8997154258432247
712179	0.5682757668351157	0.9045965391937946
712241	0.600593753672582	0.9046317720061108
715486	0.6666812198848278	0.9065806989658005
715561	0.7393907039605124	0.9066307002879309
716921	0.8233982547890467	0.9076362715066396
717093	0.8603516570689865	0.9077778962569042
717806	0.8043371430250326	0.9083913266835117
719663	0.845466564813727	0.9098849805793866
721987	0.8942979786108828	0.9118498446057113
722777	0.9459804912445646	0.9125563401104714
723042	0.9872639558114936	0.9128070247972732
724300	1.0269217005523565	0.9140490026736401
726798	1.0880381948525093	0.9166142534081565
727046	1.2013688741332702	0.9168840868785989
727085	1.3031933540956648	0.9169309402103659
