Position(bp)	Rate(cM/Mb)	Map(cM)
4251	14.786889243031261	0.0
4658	18.494510318767077	0.00601826172721629
5749	26.329870504994922	0.026195771929912057
5822	31.96662208498921	0.028117857199219023
7897	27.882554891517724	0.09444859055335274
9177	4.5401885137495315	0.1301382563738625
11109	3.841420762063167	0.13890990693594754
15239	3.650985926404502	0.15477496477724112
22617	3.239714998811618	0.18171194666212306
24122	2.645276502158523	0.1865877189308896
24427	1.8692331976526404	0.18739452215817767
24851	1.4069035309385387	0.18818708120134559
25614	0.9922679699263941	0.18926054443662815
25668	0.8692111994402343	0.1893141309206532
26469	0.7793140014591238	0.19001037092743575
26873	0.7826615555209262	0.19032521180281978
27247	0.7365131316689341	0.1906179263706167
27481	0.8292967410604765	0.19079026562704846
27736	0.8111328444037059	0.1910017422310956
27927	0.7496898559479169	0.19115666054292
28380	0.7487761103239046	0.1914962750262971
29203	0.7015175282371308	0.19211251532274554
29571	0.6332257174406132	0.19237067835040458
29605	0.7540109333848356	0.1923922068804806
31711	0.8169910640118604	0.19398015160047583
31997	0.7094594294551828	0.19421381428986118
36482	0.6795022364735417	0.19739572420335555
39928	0.7021750834992707	0.19973730411087154
40514	0.7386224323150187	0.20014877999075392
41725	0.9195013674758343	0.2010432515598748
41948	0.7273842151075388	0.2012482977858389
44148	0.7211246305991171	0.20284853964320404
49817	0.7158471091445407	0.20693659486664198
54069	0.6948565788284421	0.20998036693701466
55236	0.6689471935643888	0.21079126067041398
56475	0.65376364478407	0.21162008772914434
57442	0.6837379171231693	0.21225228014545874
59492	0.7124141582954473	0.21365394885333633
61532	0.6752067780728104	0.21510726553816747
63942	0.6171540420724693	0.21673450985967394
64674	0.7149504428779865	0.21718626740412145
64887	0.6356936845933195	0.21733855549489728
68812	0.6254546097971431	0.21983365320692602
73431	0.7158129504296245	0.22272262652097655
78685	0.760347375001819	0.2264835181126244
79078	0.7386395116724769	0.22678233001103396
83808	0.779527493427351	0.23027610899171463
84186	0.7596898197396792	0.2305707706062618
84457	0.8840531610713895	0.23077665372074144
85624	0.7443354773847788	0.2318083408476813
87250	0.7865214903064741	0.23301863535524
89207	1.0156069118929918	0.23455786120808578
89749	1.1675277964834696	0.23510832035928414
90165	1.885168238161119	0.235594014587001
90537	2.674644457307857	0.23629529300423366
90869	4.410180444777895	0.23718327441752046
91250	6.233137123397606	0.23886355868361328
91923	6.78122224390921	0.2430584538276309
93294	7.458751814596332	0.25235551666320183
95016	6.133590088452626	0.26519949236050583
98335	6.571752464363408	0.2855568823559511
100676	7.098949530703663	0.3009413441577291
102250	6.395442257322656	0.3121151038701619
102602	6.624416663085694	0.3143662912783305
105763	6.471479556726456	0.33530607882342084
107882	4.137679296532692	0.3490191547043416
110160	3.8484916160508527	0.3584447909428577
111869	2.9071713694221977	0.36502185508739066
111962	2.0447492145715884	0.36529222131595357
112323	1.3896363005483225	0.36603037406593847
115672	1.1987061635233702	0.3706842598622871
119996	1.21350542676088	0.375867452025622
122701	1.411395401950039	0.3791499764339025
123626	1.676364553556185	0.38045551397832683
123816	1.473231215627366	0.3807740269155644
124096	1.6622655439744607	0.381186536096573
124979	1.4788332448736479	0.38265431045749243
125338	1.4620356968135315	0.3831852137444011
128017	1.5680814272713477	0.3871020057109273
128161	1.5377057900319815	0.3873278118958818
128541	1.3674587548888806	0.38791213941291963
129711	1.4244013326544402	0.38951343165076846
129943	1.22436789810428	0.38984246547220014
131005	1.2961865962159111	0.39114275111420604
132335	1.313710016968	0.3928666816782832
132470	1.2593464221786252	0.3930440337261289
133638	1.4458359262644513	0.3945149506888207
133789	1.0612173359850516	0.39473327611520864
135004	0.8482804468752394	0.39602265658747743
135900	0.78206377800989	0.3967827136134024
136141	0.7437291601950135	0.39697119286263216
138809	0.7342928151993711	0.3989554640724443
139393	0.7384345593829789	0.3993842925795042
140553	0.7850099671714255	0.40024087359410415
141169	0.8232164898053657	0.40072443290213877
141743	0.7545916315384135	0.40119696748493405
142065	0.8434811474294919	0.40143993842413417
142853	0.8377254039660865	0.40210460723865527
143328	0.7841474596197875	0.4025025221087158
143484	0.8925672207642903	0.40262485300651
144153	0.7333022124667968	0.4032219815019628
145735	0.6182983590221671	0.40438206269859445
147606	0.726820596311419	0.4055388902776304
148363	0.7545660125022263	0.4060890932384668
149159	0.7368632584968267	0.40668973154187726
149990	0.7154372045655445	0.4073020606654678
151282	0.7539340762762737	0.4082264040307829
152005	0.69843470421593	0.4087715002637394
152036	0.6669916071354275	0.40879314834931774
152316	0.7018761947437526	0.4089799111231229
153254	0.7073159700941816	0.40963826057538444
153968	0.6433366970558535	0.410143288635744
154582	0.6530804704857431	0.41053830001503666
160000	0.6576833573207216	0.41407669881707687
160705	0.6172138198235729	0.4145403606736727
162480	0.6388448260443531	0.41563590751814866
163002	0.6626022122686762	0.4159693905121983
164657	0.6155400427926716	0.41706599627683666
165160	0.6012190015639909	0.41737561086883845
165478	0.6212189291475153	0.41756679719622536
166328	0.7301169123008471	0.41809483115108104
166443	0.6830120444311969	0.4181787932723454
168122	0.7080674618223415	0.41932557818919597
168494	0.6960948322441599	0.41958897603991585
169259	0.6809027437851122	0.4201214847864257
169414	0.6961802290314508	0.4202270266758385
171552	0.6836354409784203	0.4217154585196037
171918	0.6792289667542108	0.4219656625666872
172690	0.7196131074640685	0.42249002445968936
173442	0.6663682105882043	0.42303117536107293
175775	0.6661205599050606	0.4245858153340247
175814	0.699971846387166	0.4246117930367187
176253	0.6559156438238003	0.4249190762964274
177981	0.6552580885616605	0.4260524966160669
179245	0.6783493798451149	0.42688075151632243
179802	0.7502363953865785	0.42725858960169094
179929	0.8000141826984333	0.4273538667972713
180233	0.7071280971621416	0.4275970768474758
181545	0.7199205358983158	0.42852481900492523
181821	0.6887165498222277	0.42872352024959354
184127	0.6491863769852789	0.430311712620272
184494	0.6561974532218602	0.43054996111713484
186454	0.7446002074253804	0.43183610505116526
187647	0.6277432436965387	0.4327244109722438
187853	0.6115434731474584	0.43285372732723837
196848	0.6113129018217731	0.43835457845993797
198545	0.7152322522760464	0.43939197863194757
199262	0.754933218687577	0.43990480341898675
199782	0.7693994344546522	0.440297372450163
200003	0.8011328806119438	0.4404674059933379
200334	0.8118928758105949	0.44073258863691217
200490	0.7950355499993749	0.44085924061214327
200660	0.8510302234260058	0.4409943981073886
202510	0.825667377600614	0.44256880743659816
202710	0.8920719193980031	0.4427339392041826
202736	0.8449755912070822	0.4427571329716108
204267	0.876828592866581	0.4440507918229229
208491	0.89032128525854	0.4477545188051582
208554	0.8419354655795268	0.44781060741505085
211939	0.9190060661095472	0.4506605714766669
213803	0.8641300905964269	0.4523735968710071
214290	0.9277336177706753	0.45279443223877647
216694	0.8795612900598891	0.45502469743405877
218355	0.8193138566261725	0.45648564859167373
219138	0.7495788401244387	0.4571271663371602
219955	0.842046481403005	0.4577395808575381
224835	0.8811838290184157	0.46184875470647313
227577	1.5613265413966393	0.4642649543267238
227845	1.6523509769699893	0.4646833900447704
227880	2.0045273277575832	0.4647412207491238
228134	3.1696725538756376	0.46525037347430953
228695	5.103559659186203	0.46702855661735265
228912	6.75922403150308	0.46813603339301313
229758	8.668089878137419	0.4738543389048702
232596	8.607637492414202	0.49845436938810744
235020	8.53460615992304	0.519319281030101
235299	7.016225662854987	0.5217004423485264
235784	6.138637038581517	0.5251033079094571
236764	7.216182240296585	0.5311191699869507
237214	7.7597071723668565	0.5343664511411162
237604	8.592009880339974	0.5373927339494518
237790	8.02611098999949	0.5389908494268133
239587	9.346242845371764	0.5534137690227321
239934	9.17217857383676	0.5566569169723928
240033	6.984705708665922	0.5575649580910143
240594	5.1414843724220844	0.5614833811361776
241728	7.180571779996287	0.5673138211694263
242325	7.600561719571571	0.5716006203359263
242903	5.982113267156061	0.5759937470422822
243917	4.337584635901916	0.5820596089387345
244958	2.644422534285615	0.5865750409238485
246348	2.545413499100567	0.5902507833788886
246723	2.034774869816014	0.5912053145085111
246996	1.6189608331392547	0.5917608035304808
247599	1.420225429755916	0.5927370425234326
248542	1.4749562307306419	0.5940763117988368
251136	1.3745723072702114	0.5979023525995089
251652	1.243718810104394	0.5986116326957109
252192	1.1456149808646294	0.5992832442690387
256286	1.5337177600654974	0.6039745253185419
256511	1.259440358644645	0.6043180765938132
258353	1.2942993272167829	0.6066392295898092
259553	1.1347610491999585	0.608192383658662
260391	1.2967331356545728	0.6091421838062686
261301	1.5967662081223546	0.6103222051527329
262081	2.2756194290124863	0.6115676831366554
262107	1.5900881793562078	0.6116268545705693
263026	1.3440600351711791	0.6130881387756547
264804	1.2097821268349978	0.6154778739315239
265124	1.511582912799701	0.6158650031873497
265936	1.479012578126959	0.6170924112110815
268179	2.0186092579818498	0.6204098458260066
268241	2.2380106838895815	0.6205349948177814
268415	2.0565852092901045	0.6209244127075065
270071	1.8919572827507436	0.6243301219814541
270163	2.0766876130183785	0.6245041777133105
271208	1.9981396480682254	0.6266743150306613
271878	1.8669445637532445	0.6280130719253415
272496	2.2482753777219453	0.6291668422993927
273022	1.697466099695762	0.630349434089154
276148	1.441036626818704	0.6356557171816902
277052	1.5780301529907355	0.6369584110130976
277627	1.7047760646878614	0.6378657860367781
279089	1.624690957566473	0.6403581595912923
285550	1.8300189929286679	0.6508553034786619
288963	1.977738355584434	0.6571011732630447
289133	2.0717516787129653	0.6574373889542876
289484	2.220350628277828	0.6581645682171056
293024	2.447557320543946	0.6660245995351819
293778	2.008344564149486	0.6678700582672528
293932	1.937345675195847	0.6681793483514628
294865	1.7231449136341297	0.6699868909099765
295011	1.7885588526989449	0.6702384698453354
295714	1.9067053079158793	0.6714958265223702
296264	1.6928375938245963	0.672544507609981
296444	1.3096451298929541	0.6728492204263924
298494	1.2798672701646239	0.6755339929426728
299218	1.145589361828442	0.67646060786253
302856	1.3880137615897956	0.6806282699710805
303106	1.0221653851569317	0.6809752712765584
308330	1.0673317459550784	0.686315072608106
308636	1.0247529078118454	0.6866416726211
309741	0.9020548038323071	0.6877740254808983
311263	1.0403719802073474	0.6891469496301738
312558	0.9543517963692428	0.6904942376639046
312985	1.0910720528219437	0.6909017425931779
314704	1.0215932266820826	0.6927772951530902
314749	0.979953753199049	0.6928232727833675
316684	0.8923195700811469	0.6947194828261254
316820	0.9321486316736137	0.6948408316608657
321186	0.9672467112501659	0.6989106119718235
322716	0.9006542965207368	0.7003904955971807
325667	0.7754455269948467	0.7030483168873922
326687	0.8135666528414962	0.7038392790106378
327134	0.8494162241462081	0.7042029412293161
327205	0.945923133463633	0.7042632569801797
327361	1.0042405995045758	0.7044108140889396
328999	1.3271429316088557	0.7060557697041303
329184	1.101174492758455	0.7063012940072703
330055	1.3781931310513444	0.7072604194840489
330102	1.4656992189883102	0.7073251929472092
330537	1.4243500945820657	0.7079627739008016
330950	1.5478253093259506	0.7085510296700548
331008	1.5105239926372938	0.7086407987728551
331037	1.364606502193365	0.7086846073247353
333308	1.2468101738043236	0.7117836225768064
333474	1.1213708329527483	0.7119905902304844
333818	1.4671680437297134	0.712376344598035
334852	2.4363361826939243	0.7138933929052212
335165	2.570639710066293	0.7146559691363714
335257	2.2380704616406857	0.7148924669990947
335899	2.5450633722726743	0.7163293106436575
337580	2.4970106000640957	0.7206075701314284
337709	2.0560642888876304	0.7209296782734108
345137	2.887581346417669	0.7362020994902632
345541	2.4831592411655143	0.7373686793824076
346950	2.2343983997871772	0.7408674540751449
348645	2.2599918169382547	0.7446547588931018
348696	2.283578409587996	0.7447700189369084
349549	2.566865172068036	0.7467179111153347
349617	2.555071875743166	0.7468924621485571
349753	2.7418688082632388	0.7472399502157226
349938	2.579119611044278	0.7477471985925517
350086	2.587087131298517	0.7481289051523844
350185	2.556327208516341	0.7483850271968272
350218	2.6497427541338365	0.748469382143313
351671	2.5212035099036023	0.7523194621396077
352337	2.378650652878934	0.7539985850093933
352965	1.8580889169111803	0.7554923797714003
353676	2.4810584801981586	0.7568134766104689
354860	2.7924493253756277	0.7597510492361667
355019	2.3485653647163565	0.7601950527523282
356345	2.477804862602376	0.7633092515531797
357674	2.711288218734374	0.7666022541472607
