Position(bp)	Rate(cM/Mb)	Map(cM)
3356	8.064159609061969	0.0
4352	9.885192092055057	0.00803189318638161
5372	11.156064682129905	0.018114784563889583
5688	11.38811673643426	0.021640098077761787
8396	11.176736295916951	0.05247911225274013
11516	12.976305792437408	0.0873505179851256
11753	13.17422090680457	0.09042590015575816
12068	9.660706040244685	0.09457577458548866
13883	6.349794571689279	0.11210995538905551
23999	7.170400084657884	0.17634453718077844
24736	5.339019804276039	0.1816291201366826
24769	6.558189378892798	0.1818053084736819
27300	6.33190475279701	0.1984040747723945
27913	6.624868522900782	0.20228552997576948
29227	8.409557814833233	0.21099059354569655
29577	8.871911311137469	0.21393394837328433
31462	9.920635995972985	0.2306574997559191
32134	9.436759560719938	0.23732416714521296
33284	9.106913027269904	0.24817642864954562
34639	8.897019408161876	0.26051630293584105
38129	8.35293869632834	0.29156690138975566
38344	10.80679354639738	0.2933627778137434
38439	9.276998202194067	0.29438942799684925
39490	7.272007541288645	0.3041395471600695
41302	6.811188828374629	0.31731642995681647
41383	8.781023357247788	0.3178681366236203
43762	8.14304507722031	0.3387581932528779
44539	9.117644520506222	0.34508534976956146
50742	11.03830602841611	0.401642117699225
55060	11.126999721677583	0.4493055473027641
60357	11.913840000061315	0.5082452463031752
60667	11.98959594896303	0.51193853466481
61121	13.678541136435177	0.5173817998346687
61786	11.128546495563041	0.5264780293306833
68626	10.287832922083487	0.6025972902380532
70611	8.106102361397868	0.6230186384085316
102773	8.53771222791673	0.8837270530590455
103766	8.274089199655709	0.8922050046587056
104691	6.757231599812152	0.8998585377679119
104999	7.521757566561491	0.9019397639975283
105911	5.84868779478195	0.9087996102555711
106852	2.7760874190441447	0.9143032235879531
107727	3.318081784706597	0.9167322940843692
108527	3.317973870249472	0.9193867619102334
108771	3.5995346793837064	0.92019634815808
109463	3.0199141396703553	0.9226872296574383
109538	2.625211017488226	0.9229137181219531
112742	1.9566210031229703	0.9313248946536433
112876	1.8762367230601178	0.9315870788224757
112942	2.5939158249219902	0.9317109166572743
115117	2.29743883971404	0.9373526964662621
116306	1.9932879375549821	0.940084335119466
116795	1.9203137835480422	0.9410590544677042
117518	2.0712501375801415	0.9424474459015882
117954	1.9044623488459107	0.9433505100502955
118661	1.5399992556492406	0.9446969587318435
118944	1.9315488775842737	0.9451327772621902
119314	1.5653951245593125	0.9458474587402431
119914	1.2933907401282538	0.9467866982130777
119952	1.1119385757202656	0.9468358472530505
121951	1.1217827723091085	0.9490585972979388
125816	1.4016888931007607	0.9533943124133337
132234	1.7823751263518819	0.9623903613216505
132291	1.3005730467746812	0.9624919567877861
133194	1.0333528699428285	0.9636663778341817
133336	1.1365430719447545	0.9638131055243859
139968	1.2993500162605984	0.9713506665636686
143727	1.0184966463452936	0.9762349228551248
143849	1.1250082155276209	0.9763591803572567
144658	1.0910871045046777	0.977269306907658
145913	1.349530238823701	0.9786386214636215
146215	1.3946384819019306	0.9790461783966965
148092	1.1683658463013793	0.9816639193356526
150030	1.3211727175903107	0.9839282284370293
150142	1.3844465609512406	0.984076191148243
150630	1.207538794237737	0.9847518075928164
151042	1.2486542024023433	0.9852493172211532
151258	1.103473286083575	0.9855190194304988
155304	1.0506791355590015	0.989983692322158
156383	1.082250109515668	0.9911173696657413
159260	1.1126939769201405	0.9942309895256818
160526	1.0531731585681117	0.99563965688701
162090	1.2170472569599684	0.9972868151985842
162500	1.071362739841284	0.997785799657835
162860	1.1396965721918504	0.9981714979180947
166401	1.095199844370662	1.002207150890206
170749	1.4169887650220319	1.0069690681587682
172249	1.4027800281672465	1.0090945632967965
172895	1.1632698858260342	1.0100007569647602
173188	1.1034253241026306	1.010341598782342
175050	1.156207484131968	1.0123961701410487
176673	1.2500570903449677	1.0142726946359946
177245	1.051758280130251	1.0149877358289043
178228	0.9746833767525633	1.0160216162806377
183374	1.1124301860249461	1.0210373363618626
184295	1.1577782390078981	1.0220618882083021
184392	1.2740021093314708	1.0221741911866835
185207	1.4092309146042712	1.023212508121654
185700	1.1336054006119087	1.0239072613966245
185967	1.123449451146927	1.0242099254773742
188412	1.1170105552051386	1.0269567680785374
188452	0.9913981271116947	1.0270014446637872
190536	0.9742996809050078	1.0290675149074253
191264	0.8570206470006576	1.029776800662622
191524	0.8535314128869509	1.0299996320260898
192153	0.817691822626231	1.0305364944597912
194490	0.8618408260855721	1.0324474436665596
194636	0.8414689746794284	1.0325732719235674
197015	0.8334593238617098	1.0345751330652162
197200	0.8636154193805159	1.0347293188434574
197504	0.8294185269671422	1.034991862727147
197847	0.7339621943925044	1.035276349217119
203008	0.6930146531612034	1.039064302538643
204409	0.6927148907803008	1.0400352208998913
206768	0.7131826661483331	1.041669345543144
207716	0.775293431471361	1.042345441607527
207781	0.7619839817592835	1.0423958376590046
208332	0.7368399132491699	1.0428156848496968
210119	0.7778234259661794	1.0441324210840495
213512	0.7297295495741593	1.0467715890379927
214074	0.7379070673251832	1.047181699946553
214684	0.7220316516325791	1.0476318231377166
215883	0.7071034850636277	1.0484975368937635
218927	0.7020075245882826	1.0506499387031014
226097	0.6993576251411032	1.0556833327743045
226418	0.7082905440920021	1.0559078308166099
228680	0.698973929293548	1.0575100007900584
229110	0.728578462031493	1.0578105545436467
229387	0.6845853350102211	1.0580123665689656
229984	0.7105207762059178	1.0584210745895835
230404	0.7072833424921692	1.0587194940350197
231741	0.7187462559378862	1.0596651244418154
233436	0.776900157832999	1.0608834067197845
233529	0.7686626876057944	1.0609556614440772
233923	0.7451253454573188	1.0612585173727507
236445	0.7579791563504241	1.0631377157481343
239881	0.7885189477167855	1.0657421472373783
240471	0.8199820072163271	1.066207378452539
241052	0.7836627971461627	1.0666837848092603
245393	0.7975837621152815	1.0700856441841815
248753	0.8288429831958093	1.072765507878956
249546	0.788578900192966	1.0734227788658182
250060	0.8492268250971889	1.0738281175572748
250203	0.9644674748114013	1.073949545302531
250573	1.0583170810244007	1.074306406421748
250638	1.020810811925862	1.0743751958929173
251137	1.0395879274656037	1.0748845761115373
251337	1.0400675472750478	1.075092503289427
251404	0.9430404598244801	1.075162180057244
