chrX	.	0.0	949
chrX	.	0.006628663419168273	3465
chrX	.	0.00839325523271826	3944
chrX	.	0.008631868252547506	4006
chrX	.	0.009864949049848524	4349
chrX	.	0.014864840367667307	5834
chrX	.	0.01904119244009914	6815
chrX	.	0.041768972597080685	11933
chrX	.	0.051785235575599026	13774
chrX	.	0.05218872431836959	13821
chrX	.	0.05288501755714681	13900
chrX	.	0.05904699290828972	14492
chrX	.	0.06111568521068576	14660
chrX	.	0.06191618286973286	14724
chrX	.	0.06345618276645554	14849
chrX	.	0.06832182215643073	15263
chrX	.	0.07201336160837239	15615
chrX	.	0.07708183100385568	16291
chrX	.	0.08437473561002483	17599
chrX	.	0.08658284022996418	17937
chrX	.	0.09680128136188378	20105
chrX	.	0.0972710473354448	20174
chrX	.	0.1009331542963371	20557
chrX	.	0.10423100340815203	20766
chrX	.	0.10475103680115673	20793
chrX	.	0.10573666565684385	20842
chrX	.	0.11367331564995865	21165
chrX	.	0.11649299476728166	21256
chrX	.	0.1273704329385844	21557
chrX	.	0.1283740518107959	21582
chrX	.	0.13915676924400994	21846
chrX	.	0.14050961353621594	21878
chrX	.	0.16905626800468185	22601
chrX	.	0.17073601858992016	22644
chrX	.	0.17314441961580823	22707
chrX	.	0.17754051531947132	22829
chrX	.	0.17907150216882395	22874
chrX	.	0.1802250444436794	22909
chrX	.	0.19344089799641973	23423
chrX	.	0.20145838856375659	23783
chrX	.	0.20260707628752406	23831
chrX	.	0.20452444037455245	23910
chrX	.	0.2071088563756541	24013
chrX	.	0.21218207418755164	24209
chrX	.	0.21289671158083165	24236
chrX	.	0.21379491269622694	24270
chrX	.	0.2251096711305426	24747
chrX	.	0.22676126710961167	24824
chrX	.	0.23159426500963923	25063
chrX	.	0.23249117625998353	25110
chrX	.	0.23476876022445617	25237
chrX	.	0.23879817681079588	25489
chrX	.	0.2394292004268796	25532
chrX	.	0.26026409539383094	28043
chrX	.	0.2644637754750758	28514
chrX	.	0.26943998826080967	29057
chrX	.	0.27252583947259706	29414
chrX	.	0.2908526972597081	32503
chrX	.	0.29254838267694844	32776
chrX	.	0.2928503758262186	32824
chrX	.	0.2930853904571744	32861
chrX	.	0.2951746731272376	33183
chrX	.	0.29631949221977416	33358
chrX	.	0.29767065384880204	33566
chrX	.	0.3040305300537041	34642
chrX	.	0.3106269002340953	35809
chrX	.	0.31078315484714947	35836
chrX	.	0.312150999380336	36075
chrX	.	0.3297568055632058	39005
chrX	.	0.3331685836890662	39386
chrX	.	0.34676229158634	40592
chrX	.	0.34710968899752126	40616
chrX	.	0.35029713388185085	40832
chrX	.	0.35704986360506735	41275
chrX	.	0.3578777320641697	41327
chrX	.	0.35846061518865335	41364
chrX	.	0.3781002209446431	43387
chrX	.	0.3816778861195262	43861
chrX	.	0.4289328265973561	50055
chrX	.	0.4304528553084551	50224
chrX	.	0.4390125025130817	51078
chrX	.	0.440554651679978	51215
chrX	.	0.4449375275406227	51626
chrX	.	0.4638018288006058	54256
chrX	.	0.46844516703387495	54792
chrX	.	0.46881204878132743	54831
chrX	.	0.4757246227967502	55565
chrX	.	0.47647465939135203	55644
chrX	.	0.49624435565271285	58261
chrX	.	0.49699176043101084	58350
chrX	.	0.5061829478105205	59409
chrX	.	0.5101221410424125	59802
chrX	.	0.5332308507642526	63249
chrX	.	0.5482015769071881	65635
chrX	.	0.5503000180735333	65916
chrX	.	0.5614893960341503	67406
chrX	.	0.6086049661938856	74369
chrX	.	0.6189820215505367	75559
chrX	.	0.6514236097838063	79769
chrX	.	0.6539272901060316	80056
chrX	.	0.6673867657670061	81472
chrX	.	0.6696184850592123	81673
chrX	.	0.7037423139286697	85620
chrX	.	0.7065315219292209	85892
chrX	.	0.7144655191063066	86603
chrX	.	0.7147919236091985	86630
chrX	.	0.717064236229689	86820
chrX	.	0.7193136193541726	87017
chrX	.	0.7382271339162766	88857
chrX	.	0.7398080149063616	88993
chrX	.	0.7569188720049574	90509
chrX	.	0.7578873304874694	90587
chrX	.	0.7590503249104924	90682
chrX	.	0.7814631324359683	93057
chrX	.	0.7939252360231341	94465
chrX	.	0.7969974500826218	94824
chrX	.	0.8004974792068298	95212
chrX	.	0.8111488105893695	96357
chrX	.	0.8118398822982648	96426
chrX	.	0.8210645088818505	97459
chrX	.	0.8473171219705314	100846
chrX	.	0.8591274643004682	102260
chrX	.	0.8697994241600111	103507
chrX	.	0.8847140809694302	105416
chrX	.	0.8907995435141831	106285
chrX	.	0.8967857937895899	107167
chrX	.	0.9005156604585511	107698
chrX	.	0.9031818473216747	108108
chrX	.	0.9470579720462682	116570
chrX	.	0.9595975255439274	118697
chrX	.	0.9836639148994766	122755
chrX	.	0.9897310553910765	123580
chrX	.	0.9924964316304051	123922
chrX	.	0.9970074746970529	124463
chrX	.	1.0174016151198018	127222
chrX	.	1.0198599402712754	127488
chrX	.	1.0204637873175433	127550
chrX	.	1.0312116488570644	128494
chrX	.	1.033060241324704	128632
chrX	.	1.0339259493252544	128697
chrX	.	1.0401924631644182	129192
chrX	.	1.0515622543376482	130316
chrX	.	1.0602298316579457	131379
chrX	.	1.0761874899476727	133178
chrX	.	1.0905475736023138	134569
chrX	.	1.0954313096598731	135105
chrX	.	1.1023480466125035	135924
chrX	.	1.106494262014596	136392
chrX	.	1.1076824100454417	136514
chrX	.	1.1083315270586611	136578
chrX	.	1.1089289717364363	136635
chrX	.	1.110172593465987	136750
chrX	.	1.1185175227898652	137379
chrX	.	1.1189113975144587	137404
chrX	.	1.120819076356376	137525
chrX	.	1.1221291635224453	137609
chrX	.	1.1236079626136046	137708
chrX	.	1.1288947454557976	138134
chrX	.	1.1295943857064166	138202
chrX	.	1.1400072724456074	140032
chrX	.	1.1432753310727073	140775
chrX	.	1.1463485368011568	141436
chrX	.	1.1493739760052326	142009
chrX	.	1.1568104112503443	143474
chrX	.	1.1619095875791794	144375
chrX	.	1.1633744601693752	144592
chrX	.	1.1893600944299088	148431
chrX	.	1.2096026557422201	151333
chrX	.	1.212251690994217	151632
chrX	.	1.224217615567337	153367
chrX	.	1.2286889129027814	154079
chrX	.	1.2297799114224734	154261
chrX	.	1.2309652581589097	154455
chrX	.	1.235151288832278	155083
chrX	.	1.23830761660011	155470
chrX	.	1.2395716893417792	155602
chrX	.	1.246306421750207	156225
chrX	.	1.2573065216882404	157053
chrX	.	1.2609840875103278	157284
chrX	.	1.2625696929220611	157386
